Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
MyStutteringLife,29,12,2365920,2413920,0,0,1,2,0,0,0,0,1,1,0,0
MyStutteringLife,29,13,2428480,2476480,0,0,1,0,0,0,0,0,2,1,0,0
MyStutteringLife,29,14,2453280,2501280,0,0,0,2,0,0,0,1,1,0,0,0
MyStutteringLife,29,15,377760,425760,0,0,1,0,0,0,0,0,2,0,0,0
MyStutteringLife,29,16,2496800,2544800,0,0,1,0,0,0,0,3,2,1,0,0
MyStutteringLife,29,17,2558400,2606400,0,0,0,1,0,0,0,0,2,1,0,0
MyStutteringLife,29,19,2775360,2823360,0,0,1,0,0,0,0,0,2,2,0,0
MyStutteringLife,29,20,2800800,2848800,0,0,1,0,0,0,0,0,3,2,0,0
MyStutteringLife,29,21,3016960,3064960,0,0,0,2,1,0,0,0,1,0,0,0
MyStutteringLife,29,22,3256640,3304640,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,29,23,3287680,3335680,0,0,0,1,0,0,0,0,2,1,0,0
MyStutteringLife,29,24,622240,670240,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,29,25,3448320,3496320,0,0,0,1,1,0,0,0,1,0,0,0
MyStutteringLife,29,26,3473600,3521600,0,0,0,1,0,0,0,0,2,0,0,0
MyStutteringLife,29,27,3517280,3565280,0,0,0,0,0,0,0,0,3,2,0,0
MyStutteringLife,29,28,3550240,3598240,0,0,0,0,0,0,0,0,3,2,0,0
MyStutteringLife,29,29,3608960,3656960,0,0,1,0,0,0,0,1,2,2,0,0
MyStutteringLife,29,30,3705280,3753280,0,0,1,0,0,0,0,1,2,1,0,0
MyStutteringLife,29,31,3774720,3822720,0,0,0,0,0,0,0,0,3,2,0,0
MyStutteringLife,29,32,3799520,3847520,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,29,33,3984480,4032480,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,29,34,4011200,4059200,0,0,0,2,0,0,0,1,1,0,0,0
MyStutteringLife,29,37,680160,728160,0,0,0,1,1,0,0,0,1,0,0,0
MyStutteringLife,29,38,906880,954880,0,0,1,2,0,0,0,1,0,0,0,0
MyStutteringLife,29,39,987840,1035840,0,0,0,0,0,0,0,0,3,3,0,0
MyStutteringLife,30,0,378240,426240,0,0,0,1,0,0,0,1,2,1,0,0
MyStutteringLife,30,1,9225760,9273760,0,0,1,0,0,0,0,0,2,0,0,0
MyStutteringLife,30,2,9255680,9303680,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,30,3,9290400,9338400,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,30,5,9445280,9493280,0,0,1,1,0,0,0,0,1,2,0,0
MyStutteringLife,30,6,9472800,9520800,0,0,3,0,0,0,0,0,0,2,0,0
MyStutteringLife,30,10,9689920,9737920,0,0,2,0,1,0,0,1,1,1,0,0
MyStutteringLife,30,11,9727680,9775680,0,0,0,1,0,0,0,0,2,1,0,0
MyStutteringLife,30,12,9764320,9812320,0,0,0,2,1,0,0,0,0,0,0,0
MyStutteringLife,30,13,9917600,9965600,0,0,0,0,0,0,0,0,3,2,0,0
MyStutteringLife,30,14,9942880,9990880,0,0,0,1,0,0,0,0,2,1,0,0
MyStutteringLife,30,15,1135680,1183680,0,0,0,1,0,0,0,0,2,2,0,0
MyStutteringLife,30,16,10064640,10112640,0,0,0,0,0,0,0,0,3,3,0,0
MyStutteringLife,30,17,10090240,10138240,0,0,0,0,0,0,0,0,3,2,0,0
MyStutteringLife,30,18,10113760,10161760,0,0,0,1,0,0,0,0,2,1,0,0
MyStutteringLife,30,19,10151680,10199680,0,0,1,1,0,0,0,0,1,1,0,0
MyStutteringLife,30,20,10182240,10230240,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,30,21,10253760,10301760,0,0,1,0,0,0,0,0,2,3,0,0
MyStutteringLife,30,22,10363040,10411040,0,0,0,1,0,0,0,0,2,1,0,0
MyStutteringLife,30,23,10393280,10441280,0,0,2,1,1,0,0,0,0,0,0,0
MyStutteringLife,30,24,10472640,10520640,0,0,1,0,0,0,0,0,2,0,0,0
MyStutteringLife,30,25,10532320,10580320,0,0,3,1,1,0,0,0,0,0,0,0
MyStutteringLife,30,26,10578240,10626240,0,0,0,0,0,0,0,0,3,2,0,0
MyStutteringLife,30,27,10600000,10648000,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,30,30,1295360,1343360,0,0,1,0,0,0,0,0,2,1,0,0
MyStutteringLife,30,31,1321600,1369600,0,0,0,1,0,0,0,1,2,1,0,0
MyStutteringLife,30,35,1526080,1574080,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,30,36,1571040,1619040,0,0,1,2,0,0,0,0,0,2,0,0
MyStutteringLife,30,37,1609760,1657760,0,0,1,1,0,0,0,0,2,0,0,0
MyStutteringLife,30,38,1735840,1783840,0,0,1,0,0,0,0,0,2,1,0,0
MyStutteringLife,30,39,1772800,1820800,0,0,1,0,0,0,0,0,2,1,0,0
MyStutteringLife,30,42,1926720,1974720,0,0,0,0,0,0,0,0,3,2,0,0
MyStutteringLife,30,43,1951840,1999840,0,0,0,0,0,0,0,2,3,0,0,0
MyStutteringLife,30,44,2008800,2056800,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,30,45,2050080,2098080,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,30,47,508800,556800,0,0,1,0,0,0,0,0,2,1,0,0
MyStutteringLife,30,48,536480,584480,0,0,2,2,0,0,0,0,0,1,0,0
MyStutteringLife,30,49,2216480,2264480,0,0,2,0,0,0,0,0,1,1,0,0
MyStutteringLife,30,50,2248480,2296480,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,30,51,2306240,2354240,0,0,3,0,0,0,0,0,0,0,0,0
MyStutteringLife,30,52,2341920,2389920,0,0,2,0,2,0,0,0,0,0,0,0
MyStutteringLife,30,53,2402080,2450080,0,0,0,1,0,0,0,0,2,2,0,0
MyStutteringLife,30,54,2649120,2697120,0,0,1,1,0,0,0,0,2,2,0,0
MyStutteringLife,30,55,2678240,2726240,0,0,0,0,0,0,0,0,3,2,0,0
MyStutteringLife,30,56,2712160,2760160,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,30,57,2815200,2863200,0,0,0,0,0,0,0,0,3,2,0,0
MyStutteringLife,30,60,2986240,3034240,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,30,61,3020960,3068960,0,0,0,2,0,0,0,0,1,0,0,0
MyStutteringLife,30,62,3074080,3122080,0,0,3,0,1,0,0,0,0,0,0,0
MyStutteringLife,30,63,3108320,3156320,0,0,0,1,0,0,0,0,2,2,0,0
MyStutteringLife,30,66,688800,736800,0,0,0,1,2,0,0,0,1,0,0,0
MyStutteringLife,30,67,724640,772640,0,0,0,0,0,0,0,0,3,2,0,0
MyStutteringLife,30,68,3267840,3315840,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,30,69,3311520,3359520,0,0,0,0,0,0,0,1,3,1,0,0
MyStutteringLife,30,70,3389760,3437760,0,0,1,0,0,0,0,0,2,1,0,0
MyStutteringLife,30,71,3420640,3468640,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,30,73,3636800,3684800,0,0,1,1,2,0,0,0,0,0,0,0
MyStutteringLife,30,75,3718880,3766880,0,0,0,2,0,0,0,0,1,1,0,0
MyStutteringLife,30,76,3756640,3804640,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,30,77,3783200,3831200,0,0,2,0,0,0,0,0,1,0,0,0
MyStutteringLife,30,79,3879840,3927840,0,0,0,2,0,0,0,0,1,1,0,0
MyStutteringLife,30,81,4083680,4131680,0,0,1,0,1,0,0,0,1,0,0,0
MyStutteringLife,30,82,4151520,4199520,0,0,2,1,0,0,0,0,0,1,0,0
MyStutteringLife,30,83,4181920,4229920,0,0,1,2,2,0,0,0,0,0,0,0
MyStutteringLife,30,84,836160,884160,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,30,85,867200,915200,0,0,0,1,0,0,0,0,3,0,0,0
MyStutteringLife,30,86,4266080,4314080,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,30,88,4546080,4594080,0,0,1,0,1,0,0,0,1,0,0,0
MyStutteringLife,30,89,4572320,4620320,0,0,2,0,0,0,0,0,1,2,0,0
MyStutteringLife,30,90,4656000,4704000,0,0,0,1,0,0,0,0,2,1,0,0
MyStutteringLife,30,92,4714240,4762240,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,30,93,4746880,4794880,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,30,94,4780960,4828960,0,0,0,1,0,0,0,0,2,1,0,0
MyStutteringLife,30,95,4799040,4847040,0,0,0,1,0,0,0,0,2,2,0,0
MyStutteringLife,30,96,4832640,4880640,0,0,0,0,1,0,0,0,2,0,0,0
MyStutteringLife,30,97,4923200,4971200,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,30,99,4997920,5045920,0,0,2,0,0,0,0,0,1,0,0,0
MyStutteringLife,30,100,5034080,5082080,0,0,0,2,0,0,0,0,1,1,0,0
MyStutteringLife,30,101,908800,956800,0,0,0,0,0,0,0,0,3,3,0,0
MyStutteringLife,30,102,5125120,5173120,0,0,1,0,3,0,0,0,0,1,0,0
MyStutteringLife,30,103,5152960,5200960,0,0,1,1,0,0,0,0,1,1,0,0
MyStutteringLife,30,104,5195360,5243360,0,0,1,0,0,0,0,0,2,1,0,0
MyStutteringLife,30,105,5505760,5553760,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,30,106,5534720,5582720,0,0,0,1,0,0,0,0,2,1,0,0
MyStutteringLife,30,107,5588000,5636000,0,0,1,0,0,0,0,0,2,0,0,0
MyStutteringLife,30,108,5629280,5677280,0,0,0,0,0,0,0,0,3,3,0,0
MyStutteringLife,30,109,5677280,5725280,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,30,110,5707200,5755200,0,0,2,2,0,0,0,0,1,0,0,0
MyStutteringLife,30,111,5723840,5771840,0,0,0,0,3,0,0,0,0,0,0,0
MyStutteringLife,30,112,5747520,5795520,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,30,113,5790080,5838080,0,0,0,0,0,0,0,2,3,1,0,0
MyStutteringLife,30,115,952000,1000000,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,30,117,5886240,5934240,0,0,2,1,2,0,0,0,0,1,0,0
MyStutteringLife,30,118,5916320,5964320,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,30,119,5952160,6000160,0,0,0,2,2,0,0,0,0,2,0,0
MyStutteringLife,30,120,6071040,6119040,0,0,1,0,0,0,0,2,2,0,0,0
MyStutteringLife,30,121,6105760,6153760,0,0,0,0,0,0,0,1,3,1,0,0
MyStutteringLife,30,122,6164640,6212640,0,0,0,1,0,0,0,0,2,2,0,0
MyStutteringLife,30,123,6203840,6251840,0,0,0,2,0,0,0,0,1,0,0,0
MyStutteringLife,30,124,6229920,6277920,0,0,1,0,0,0,0,1,2,0,0,0
MyStutteringLife,30,126,6371200,6419200,0,0,0,1,0,0,0,0,2,3,0,0
MyStutteringLife,30,127,6398080,6446080,0,0,1,0,0,0,0,0,2,1,0,0
MyStutteringLife,30,128,6452480,6500480,0,0,1,0,0,0,0,0,2,1,0,0
MyStutteringLife,30,129,6533440,6581440,0,0,2,1,1,0,0,0,0,1,0,0
MyStutteringLife,30,130,6563680,6611680,0,0,1,0,0,0,0,0,2,1,0,0
MyStutteringLife,30,131,6601280,6649280,0,0,1,1,0,0,0,1,1,0,0,0
MyStutteringLife,30,134,6659680,6707680,0,0,0,0,0,0,0,0,3,2,0,0
MyStutteringLife,30,135,6720000,6768000,0,0,0,0,1,0,0,0,2,2,0,0
MyStutteringLife,30,136,6750880,6798880,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,30,137,6838080,6886080,0,0,1,1,0,0,0,0,1,1,0,0
MyStutteringLife,30,142,7135840,7183840,0,0,3,0,1,0,0,1,0,1,0,0
MyStutteringLife,30,143,7184480,7232480,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,30,144,1031200,1079200,0,0,1,0,3,0,0,0,0,0,0,0
MyStutteringLife,30,145,7226880,7274880,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,30,146,7276160,7324160,0,0,0,1,0,0,0,0,2,1,0,0
MyStutteringLife,30,147,7296000,7344000,0,0,0,0,0,0,0,0,3,2,0,0
MyStutteringLife,30,148,7416960,7464960,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,30,150,7552160,7600160,0,0,0,0,0,0,0,0,3,3,0,0
MyStutteringLife,30,151,7582880,7630880,0,0,1,0,0,0,0,0,2,1,0,0
MyStutteringLife,30,152,7674720,7722720,0,0,0,1,3,0,0,0,0,0,0,0
MyStutteringLife,30,153,7709440,7757440,0,0,0,2,0,0,0,0,1,2,0,0
MyStutteringLife,30,154,7867040,7915040,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,30,155,7893600,7941600,0,0,0,1,0,0,0,0,2,1,0,0
MyStutteringLife,30,156,8036320,8084320,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,30,157,8067200,8115200,0,0,0,0,0,0,0,1,3,1,0,0
MyStutteringLife,30,158,8218880,8266880,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,30,159,8252640,8300640,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,30,160,8382880,8430880,0,0,1,1,0,0,0,0,2,2,0,0
MyStutteringLife,30,161,8409760,8457760,0,0,1,1,0,0,0,1,1,2,0,0
MyStutteringLife,30,162,1046400,1094400,0,0,0,0,3,0,0,3,0,0,0,0
MyStutteringLife,30,163,8480960,8528960,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,30,164,8514560,8562560,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,30,165,8555680,8603680,0,0,0,1,0,0,0,0,2,1,0,0
MyStutteringLife,30,166,8587200,8635200,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,30,167,8678080,8726080,0,0,1,1,0,0,0,0,1,2,0,0
MyStutteringLife,30,168,8719040,8767040,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,30,169,8790560,8838560,0,0,2,1,1,0,0,0,0,0,0,0
MyStutteringLife,30,170,8823360,8871360,0,0,0,2,0,0,0,0,1,3,0,0
MyStutteringLife,30,171,8885600,8933600,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,30,172,8927520,8975520,0,0,1,1,3,0,0,1,0,0,0,0
MyStutteringLife,30,174,9024960,9072960,0,0,0,3,0,0,0,1,0,2,0,0
MyStutteringLife,30,176,9125440,9173440,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,30,178,1106880,1154880,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,31,0,387040,435040,0,0,1,1,0,0,0,0,2,0,0,0
MyStutteringLife,31,2,13218080,13266080,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,31,3,2170880,2218880,0,0,0,1,0,0,0,0,2,2,0,0
MyStutteringLife,31,4,13601120,13649120,0,0,1,1,0,0,0,0,1,0,0,0
MyStutteringLife,31,5,13789440,13837440,0,0,0,1,0,0,0,0,2,0,0,0
MyStutteringLife,31,6,13820640,13868640,0,0,0,1,0,0,0,0,2,0,0,0
MyStutteringLife,31,7,14401760,14449760,0,0,2,1,0,0,0,0,0,1,0,0
MyStutteringLife,31,8,15753440,15801440,0,0,0,1,0,0,0,0,2,1,0,0
MyStutteringLife,31,9,16000640,16048640,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,31,10,2554880,2602880,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,31,11,3072000,3120000,0,0,2,0,0,0,0,0,1,1,0,0
MyStutteringLife,31,12,3855200,3903200,0,0,1,3,0,0,0,0,0,2,0,0
MyStutteringLife,31,13,4162880,4210880,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,31,14,4368320,4416320,0,0,0,0,0,0,0,1,3,3,0,0
MyStutteringLife,31,15,4680800,4728800,0,0,1,0,0,0,0,0,3,0,0,0
MyStutteringLife,31,16,5124160,5172160,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,31,17,6472480,6520480,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,31,18,7353440,7401440,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,31,19,7457920,7505920,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,31,20,7640800,7688800,0,0,0,1,0,0,0,0,2,1,0,0
MyStutteringLife,31,22,7885120,7933120,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,31,23,8194400,8242400,0,0,1,1,1,0,0,0,0,1,0,0
MyStutteringLife,31,24,1662240,1710240,0,0,0,1,0,0,0,0,2,0,0,0
MyStutteringLife,31,25,8411680,8459680,0,0,0,1,1,0,0,0,1,0,0,0
MyStutteringLife,31,26,8642400,8690400,0,0,0,1,0,0,0,0,2,0,0,0
MyStutteringLife,31,27,8761760,8809760,0,0,2,1,0,0,0,0,1,0,0,0
MyStutteringLife,31,28,9312480,9360480,0,0,1,0,0,0,0,0,2,0,0,0
MyStutteringLife,31,29,9345600,9393600,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,31,30,9522400,9570400,0,0,0,1,1,0,0,0,2,0,0,0
MyStutteringLife,31,31,9835680,9883680,0,0,0,0,1,0,0,0,2,0,0,0
MyStutteringLife,31,32,10140480,10188480,0,0,1,0,0,0,0,0,2,0,0,0
MyStutteringLife,31,33,10576000,10624000,0,0,0,2,0,0,0,1,1,0,0,0
MyStutteringLife,31,34,11123360,11171360,0,0,1,0,0,0,0,0,3,0,0,0
MyStutteringLife,31,35,11163520,11211520,0,0,0,1,1,0,0,0,1,1,0,0
MyStutteringLife,31,36,11200960,11248960,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,31,37,11230080,11278080,0,0,0,0,0,0,0,0,3,2,0,0
MyStutteringLife,31,38,11294400,11342400,0,0,0,1,0,0,0,0,2,0,0,0
MyStutteringLife,31,39,11635680,11683680,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,32,0,377760,425760,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,32,1,8504000,8552000,0,0,0,1,0,0,0,0,2,0,0,0
MyStutteringLife,32,2,8536960,8584960,0,0,2,1,0,0,0,0,1,0,0,0
MyStutteringLife,32,3,8629600,8677600,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,32,4,8658560,8706560,0,0,0,0,0,0,0,0,3,2,0,0
MyStutteringLife,32,5,8741760,8789760,0,0,0,1,0,0,0,1,2,1,0,0
MyStutteringLife,32,6,8768640,8816640,0,0,0,1,1,0,0,2,1,1,0,0
MyStutteringLife,32,7,8780320,8828320,0,0,1,0,0,0,0,3,2,1,0,0
MyStutteringLife,32,8,8823040,8871040,0,0,1,0,0,0,0,0,2,0,0,0
MyStutteringLife,32,9,8855840,8903840,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,32,10,8884800,8932800,0,0,0,1,2,0,0,1,0,0,0,0
MyStutteringLife,32,12,9321440,9369440,0,0,0,1,0,0,0,1,2,1,0,0
MyStutteringLife,32,13,9349920,9397920,0,0,0,0,0,0,0,3,3,1,0,0
MyStutteringLife,32,14,9372160,9420160,0,0,0,1,0,0,0,2,2,1,0,0
MyStutteringLife,32,15,9553440,9601440,0,0,0,3,0,0,0,0,1,0,0,0
MyStutteringLife,32,16,9580320,9628320,0,0,0,1,0,0,0,2,2,0,0,0
MyStutteringLife,32,17,1134400,1182400,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,32,18,1165440,1213440,0,0,0,1,0,0,0,0,2,1,0,0
MyStutteringLife,32,20,9733920,9781920,0,0,0,0,0,0,0,0,3,3,0,0
MyStutteringLife,32,21,9832640,9880640,0,0,0,0,0,0,0,0,3,2,0,0
MyStutteringLife,32,22,9863200,9911200,0,0,1,2,0,0,0,0,0,2,0,0
MyStutteringLife,32,23,9929280,9977280,0,0,0,0,0,0,0,0,3,2,0,0
MyStutteringLife,32,24,9955360,10003360,0,0,0,1,0,0,0,0,2,2,0,0
MyStutteringLife,32,25,9977760,10025760,0,0,0,0,0,0,0,0,3,2,0,0
MyStutteringLife,32,26,10100800,10148800,0,0,1,0,0,0,0,0,2,0,0,0
MyStutteringLife,32,27,10128320,10176320,0,0,0,1,0,0,0,1,2,2,0,0
MyStutteringLife,32,28,10825600,10873600,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,32,29,1189600,1237600,0,0,1,0,0,0,0,0,2,1,0,0
MyStutteringLife,32,30,1230400,1278400,0,0,1,0,0,0,0,0,2,0,0,0
MyStutteringLife,32,31,1265120,1313120,0,0,0,1,0,0,0,0,2,0,0,0
MyStutteringLife,32,32,1294400,1342400,0,0,0,1,0,0,0,0,2,0,0,0
MyStutteringLife,32,33,1336640,1384640,0,0,0,1,0,0,0,0,2,1,0,0
MyStutteringLife,32,34,1365280,1413280,0,0,0,2,0,0,0,0,1,2,0,0
MyStutteringLife,32,35,1389920,1437920,0,0,3,1,0,0,0,0,1,1,0,0
MyStutteringLife,32,36,1435680,1483680,0,0,1,1,0,0,0,0,1,0,0,0
MyStutteringLife,32,37,1464480,1512480,0,0,0,2,2,0,0,1,0,2,0,0
MyStutteringLife,32,38,1601120,1649120,0,0,0,0,0,0,0,0,3,2,0,0
MyStutteringLife,32,39,1631840,1679840,0,0,1,0,1,0,0,0,1,1,0,0
MyStutteringLife,32,40,1767200,1815200,0,0,0,1,0,0,0,0,2,0,0,0
MyStutteringLife,32,42,421760,469760,0,0,1,0,0,0,0,0,2,0,0,0
MyStutteringLife,32,43,451040,499040,0,0,2,1,0,0,0,0,1,1,0,0
MyStutteringLife,32,44,1979040,2027040,0,0,2,1,0,0,0,0,0,2,0,0
MyStutteringLife,32,45,2007200,2055200,0,0,1,1,0,0,0,0,1,2,0,0
MyStutteringLife,32,46,2060480,2108480,0,0,1,0,0,0,0,0,2,3,0,0
MyStutteringLife,32,47,2283200,2331200,0,0,0,1,3,0,0,0,0,0,0,0
MyStutteringLife,32,48,2311840,2359840,0,0,0,0,0,0,0,0,3,2,0,0
MyStutteringLife,32,49,2366720,2414720,0,0,1,1,0,0,0,0,2,2,0,0
MyStutteringLife,32,50,2546400,2594400,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,32,51,2582240,2630240,0,0,1,0,0,0,0,0,2,0,0,0
MyStutteringLife,32,52,2674880,2722880,0,0,0,1,0,0,0,0,2,2,0,0
MyStutteringLife,32,53,2702880,2750880,0,0,1,1,0,0,0,0,1,1,0,0
MyStutteringLife,32,54,2759040,2807040,0,0,3,0,0,0,0,0,0,0,0,0
MyStutteringLife,32,56,2821760,2869760,0,0,1,0,2,0,0,0,0,2,0,0
MyStutteringLife,32,59,505440,553440,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,32,60,533760,581760,0,0,1,1,0,0,0,0,1,1,0,0
MyStutteringLife,32,62,2967680,3015680,0,0,0,2,0,0,0,0,1,1,0,0
MyStutteringLife,32,63,3228320,3276320,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,32,64,3259840,3307840,0,0,0,1,0,0,0,0,2,2,0,0
MyStutteringLife,32,68,3453600,3501600,0,0,0,1,3,0,0,1,0,1,0,0
MyStutteringLife,32,69,3481280,3529280,0,0,1,0,0,0,0,0,2,0,0,0
MyStutteringLife,32,70,3543200,3591200,0,0,1,0,0,0,0,0,2,2,0,0
MyStutteringLife,32,71,3569920,3617920,0,0,0,2,1,0,0,0,1,1,0,0
MyStutteringLife,32,72,3602560,3650560,0,0,0,1,2,0,0,0,0,0,0,0
MyStutteringLife,32,73,3658080,3706080,0,0,1,1,0,0,0,0,3,1,0,0
MyStutteringLife,32,74,3682720,3730720,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,32,75,595520,643520,0,0,1,0,1,0,0,0,1,2,0,0
MyStutteringLife,32,76,621600,669600,0,0,0,1,2,0,0,0,0,1,0,0
MyStutteringLife,32,77,3733440,3781440,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,32,78,3776160,3824160,0,0,0,1,0,0,0,0,2,1,0,0
MyStutteringLife,32,79,3837600,3885600,0,0,1,1,2,0,0,0,0,1,0,0
MyStutteringLife,32,80,3866240,3914240,0,0,1,1,0,0,0,0,1,1,0,0
MyStutteringLife,32,81,3926080,3974080,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,32,83,4024160,4072160,0,0,0,1,0,0,0,0,2,2,0,0
MyStutteringLife,32,84,4069920,4117920,0,0,0,2,0,0,0,0,1,3,0,0
MyStutteringLife,32,85,4125760,4173760,0,0,0,1,2,0,0,1,0,0,0,0
MyStutteringLife,32,86,4216800,4264800,0,0,0,3,1,0,0,0,0,0,0,0
MyStutteringLife,32,87,4265760,4313760,0,0,0,0,0,0,0,2,3,0,0,0
MyStutteringLife,32,88,4426880,4474880,0,0,1,0,1,0,0,0,2,0,0,0
MyStutteringLife,32,89,4490720,4538720,0,0,0,1,0,0,0,0,2,2,0,0
MyStutteringLife,32,91,708480,756480,0,0,1,1,0,0,0,0,2,2,0,0
MyStutteringLife,32,93,4593440,4641440,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,32,95,4677280,4725280,0,0,1,1,0,0,0,0,1,0,0,0
MyStutteringLife,32,96,4703040,4751040,0,0,0,1,0,0,0,0,2,1,0,0
MyStutteringLife,32,97,4749920,4797920,0,0,0,1,0,0,0,0,2,0,0,0
MyStutteringLife,32,98,4800800,4848800,0,0,0,1,0,0,0,0,2,0,0,0
MyStutteringLife,32,99,4831520,4879520,0,0,1,2,0,0,0,0,1,0,0,0
MyStutteringLife,32,100,4933120,4981120,0,0,0,1,0,0,0,0,2,0,0,0
MyStutteringLife,32,102,5101920,5149920,0,0,0,3,2,0,0,0,0,0,0,0
MyStutteringLife,32,103,5142400,5190400,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,32,104,5173440,5221440,0,0,0,1,3,0,0,0,0,0,0,0
MyStutteringLife,32,105,5225920,5273920,0,0,0,1,2,0,0,0,0,0,0,0
MyStutteringLife,32,106,5274880,5322880,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,32,107,828800,876800,0,0,1,0,0,0,0,0,2,0,0,0
MyStutteringLife,32,108,856960,904960,0,0,2,0,0,0,0,0,1,0,0,0
MyStutteringLife,32,109,5334560,5382560,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,32,110,5365600,5413600,0,0,2,0,0,0,0,0,1,1,0,0
MyStutteringLife,32,111,5415360,5463360,0,0,0,0,0,0,0,0,3,0,0,0
MyStutteringLife,32,112,5507200,5555200,0,0,2,1,0,0,0,0,0,2,0,0
MyStutteringLife,32,113,5539200,5587200,0,0,0,3,0,0,0,0,0,0,0,0
MyStutteringLife,32,115,5704640,5752640,0,0,1,0,0,0,0,3,2,0,0,0
MyStutteringLife,32,116,5730400,5778400,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,32,117,5823840,5871840,0,0,0,0,0,0,0,0,3,1,0,0
MyStutteringLife,32,118,5851840,5899840,0,0,0,1,0,0,0,0,2,0,0,0
MyStutteringLife,32,119,6011520,6059520,0,0,0,1,0,0,0,3,2,2,0,0
